,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTFP,ATFP,MaW,HTstreak,ATstreak,HTGD,ATGD,DiffPts,DiffFormPts
279,2019-03-02,Bournemouth,Man City,0,1,A,38,74,48,20,1.2142857142857142,2.3214285714285716,D,L,L,W,W,W,W,W,L,W,7,12,28.0,0,1,-0.35714285714285715,1.9285714285714286,-1.1071428571428572,-0.17857142857142858
280,2019-03-02,Brighton,Huddersfield,1,0,H,30,15,41,50,1.0344827586206897,0.4827586206896552,W,L,L,D,L,W,L,L,L,L,4,3,29.0,0,0,-0.3793103448275862,-1.206896551724138,0.5517241379310345,0.034482758620689655
281,2019-03-02,Burnley,Crystal Palace,1,3,A,31,32,50,38,1.0344827586206897,1.0344827586206897,L,W,W,D,D,L,W,D,W,D,8,8,29.0,0,0,-0.6551724137931034,-0.20689655172413793,0.0,0.0
282,2019-03-02,Man United,Southampton,3,2,H,55,30,36,46,1.896551724137931,0.9310344827586207,W,D,W,W,D,W,L,L,D,D,11,5,29.0,0,0,0.6551724137931034,-0.5517241379310345,0.9655172413793104,0.20689655172413793
283,2019-03-02,Tottenham,Arsenal,1,1,D,55,60,29,38,2.0689655172413794,1.9310344827586208,L,L,W,W,W,W,W,W,L,W,9,12,29.0,0,1,0.896551724137931,0.7586206896551724,0.13793103448275862,-0.10344827586206896
284,2019-03-02,West Ham,Newcastle,2,0,H,35,26,41,34,1.2413793103448276,1.0689655172413792,L,W,D,D,L,W,W,D,L,W,5,10,29.0,0,0,-0.20689655172413793,-0.27586206896551724,0.1724137931034483,-0.1724137931034483
285,2019-03-02,Wolves,Cardiff,2,0,H,35,25,35,55,1.3793103448275863,0.8620689655172413,L,D,D,W,W,L,L,W,W,L,8,6,29.0,0,0,0.0,-1.0344827586206897,0.5172413793103449,0.06896551724137931
286,2019-03-03,Everton,Liverpool,0,0,D,39,64,39,15,1.2413793103448276,2.3793103448275863,W,L,L,L,W,W,D,W,D,D,6,9,29.0,0,0,0.0,1.6896551724137931,-1.1379310344827587,-0.10344827586206896
287,2019-03-03,Fulham,Chelsea,1,2,A,26,49,63,30,0.5862068965517241,1.9310344827586208,L,L,L,L,W,W,W,L,W,L,3,9,29.0,-1,0,-1.2758620689655173,0.6551724137931034,-1.3448275862068966,-0.20689655172413793
288,2019-03-03,Watford,Leicester,2,1,H,39,34,40,39,1.3793103448275863,1.206896551724138,L,W,W,D,L,W,L,L,L,D,7,4,29.0,0,0,-0.034482758620689655,-0.1724137931034483,0.1724137931034483,0.10344827586206896
289,2019-03-09,Cardiff,West Ham,2,0,H,25,35,55,41,0.8620689655172413,1.2413793103448276,L,L,W,W,L,L,W,D,D,L,6,5,29.0,0,0,-1.0344827586206897,-0.20689655172413793,-0.3793103448275862,0.034482758620689655
290,2019-03-09,Crystal Palace,Brighton,1,2,A,35,32,39,42,1.1,1.1,W,L,W,D,W,W,W,L,L,D,10,7,30.0,0,0,-0.13333333333333333,-0.3333333333333333,0.0,0.1
291,2019-03-09,Huddersfield,Bournemouth,0,2,A,15,39,51,54,0.4666666666666667,1.1333333333333333,L,W,L,L,L,L,L,D,L,L,3,1,30.0,0,0,-1.2,-0.5,-0.6666666666666666,0.06666666666666667
292,2019-03-09,Leicester,Fulham,3,1,H,35,27,41,65,1.1666666666666667,0.5666666666666667,L,W,L,L,L,L,L,L,L,L,3,0,30.0,0,-1,-0.2,-1.2666666666666666,0.6,0.1
293,2019-03-09,Man City,Watford,3,1,H,76,41,20,41,2.3666666666666667,1.4333333333333333,W,W,W,W,W,W,L,W,W,D,15,10,30.0,1,0,1.8666666666666667,0.0,0.9333333333333333,0.16666666666666666
294,2019-03-09,Newcastle,Everton,3,2,H,26,39,36,39,1.0333333333333334,1.2333333333333334,L,W,W,D,L,D,W,L,L,L,7,4,30.0,0,0,-0.3333333333333333,0.0,-0.2,0.1
295,2019-03-09,Southampton,Tottenham,2,1,H,32,56,49,30,0.9,2.033333333333333,L,W,L,L,D,D,L,L,W,W,4,7,30.0,0,0,-0.5666666666666667,0.8666666666666667,-1.1333333333333333,-0.1
296,2019-03-10,Arsenal,Man United,2,0,H,61,58,39,38,1.9,1.9333333333333333,D,W,W,W,L,W,W,D,W,W,10,13,30.0,0,0,0.7333333333333333,0.6666666666666666,-0.03333333333333333,-0.1
297,2019-03-10,Chelsea,Wolves,1,1,D,50,37,31,35,1.9,1.4333333333333333,D,W,W,L,W,W,L,D,D,W,10,8,30.0,0,0,0.6333333333333333,0.06666666666666667,0.4666666666666667,0.06666666666666667
298,2019-03-10,Liverpool,Burnley,4,2,H,64,32,15,53,2.3333333333333335,1.0,D,W,D,W,D,L,L,W,W,D,9,7,30.0,0,0,1.6333333333333333,-0.7,1.3333333333333333,0.06666666666666667
299,2019-03-16,Bournemouth,Newcastle,2,2,D,39,26,54,36,1.1333333333333333,1.0333333333333334,L,L,D,L,L,L,W,W,D,L,1,7,30.0,0,0,-0.5,-0.3333333333333333,0.1,-0.2
300,2019-03-16,Burnley,Leicester,1,2,A,34,38,57,42,0.967741935483871,1.2258064516129032,L,L,L,W,W,W,L,W,L,L,6,6,31.0,-1,0,-0.7419354838709677,-0.12903225806451613,-0.25806451612903225,0.0
301,2019-03-16,West Ham,Huddersfield,4,3,H,37,15,43,53,1.2580645161290323,0.45161290322580644,L,W,L,W,D,L,L,W,L,L,7,3,31.0,0,0,-0.1935483870967742,-1.2258064516129032,0.8064516129032258,0.12903225806451613
302,2019-03-17,Everton,Chelsea,2,0,H,41,50,42,33,1.1935483870967742,1.8387096774193548,L,D,W,L,L,L,D,W,W,L,4,7,31.0,0,0,-0.03225806451612903,0.5483870967741935,-0.6451612903225806,-0.0967741935483871
303,2019-03-17,Fulham,Liverpool,1,2,A,28,68,68,17,0.5483870967741935,2.3548387096774195,L,L,L,L,L,W,D,W,D,W,0,11,31.0,-1,0,-1.2903225806451613,1.6451612903225807,-1.8064516129032258,-0.3548387096774194
304,2019-03-30,Brighton,Southampton,0,1,A,32,34,43,50,1.064516129032258,0.967741935483871,L,W,W,L,L,W,L,W,L,L,6,6,31.0,0,0,-0.3548387096774194,-0.5161290322580645,0.0967741935483871,0.0
305,2019-03-30,Burnley,Wolves,2,0,H,34,38,57,36,0.967741935483871,1.4193548387096775,L,L,L,W,W,D,W,L,D,D,6,6,31.0,-1,0,-0.7419354838709677,0.06451612903225806,-0.45161290322580644,0.0
306,2019-03-30,Crystal Palace,Huddersfield,2,0,H,36,15,41,53,1.064516129032258,0.45161290322580644,L,W,L,W,D,L,L,W,L,L,7,3,31.0,0,0,-0.16129032258064516,-1.2258064516129032,0.6129032258064516,0.12903225806451613
307,2019-03-30,Fulham,Man City,0,2,A,28,79,68,21,0.5483870967741935,2.3870967741935485,L,L,L,L,L,W,W,W,W,W,0,15,31.0,-1,1,-1.2903225806451613,1.8709677419354838,-1.8387096774193548,-0.4838709677419355
308,2019-03-30,Leicester,Bournemouth,2,0,H,38,41,42,54,1.2258064516129032,1.1935483870967742,W,L,W,L,L,W,L,L,D,L,6,4,31.0,0,0,-0.12903225806451613,-0.41935483870967744,0.03225806451612903,0.06451612903225806
309,2019-03-30,Man United,Watford,2,1,H,58,42,40,44,1.8709677419354838,1.3870967741935485,L,W,W,D,W,L,W,L,W,W,10,9,31.0,0,0,0.5806451612903226,-0.06451612903225806,0.4838709677419355,0.03225806451612903
310,2019-03-30,West Ham,Everton,0,2,A,41,43,46,42,1.3125,1.25,W,L,W,L,W,W,L,D,W,L,9,7,32.0,0,0,-0.15625,0.03125,0.0625,0.0625
311,2019-03-31,Cardiff,Chelsea,1,2,A,28,52,59,34,0.875,1.875,L,W,L,L,L,W,L,D,W,W,3,10,32.0,0,0,-0.96875,0.5625,-1.0,-0.21875
312,2019-03-31,Liverpool,Tottenham,2,1,H,70,58,18,34,2.375,1.90625,W,W,D,W,D,L,L,D,L,L,11,1,32.0,0,0,1.625,0.75,0.46875,0.3125
313,2019-04-01,Arsenal,Newcastle,2,0,H,65,31,39,40,1.96875,1.09375,W,W,D,W,W,D,W,L,W,W,13,10,32.0,0,0,0.8125,-0.28125,0.875,0.09375
314,2019-04-02,Watford,Fulham,4,1,H,43,29,46,70,1.34375,0.53125,L,L,W,L,W,L,L,L,L,L,6,0,32.0,0,-1,-0.09375,-1.28125,0.8125,0.1875
315,2019-04-02,Wolves,Man United,2,1,H,38,60,38,41,1.375,1.90625,L,D,W,L,D,W,L,W,W,D,5,10,32.0,0,0,0.0,0.59375,-0.53125,-0.15625
316,2019-04-03,Chelsea,Brighton,3,0,H,52,32,34,46,1.875,1.03125,W,L,D,W,W,L,L,W,W,L,10,6,32.0,0,0,0.5625,-0.4375,0.84375,0.125
317,2019-04-03,Man City,Cardiff,2,0,H,81,28,21,59,2.40625,0.875,W,W,W,W,W,L,W,L,L,L,15,3,32.0,1,0,1.875,-0.96875,1.53125,0.375
318,2019-04-03,Tottenham,Crystal Palace,2,0,H,58,38,34,41,1.90625,1.125,L,L,D,L,L,W,L,W,L,W,1,9,32.0,0,0,0.75,-0.09375,0.78125,-0.25
319,2019-04-05,Southampton,Liverpool,1,3,A,35,70,50,18,1.03125,2.375,W,W,L,W,L,W,W,D,W,D,9,11,32.0,0,0,-0.46875,1.625,-1.34375,-0.0625
320,2019-04-06,Bournemouth,Burnley,1,3,A,43,37,58,59,1.1515151515151516,1.0,L,D,W,L,L,W,L,L,L,L,4,3,33.0,0,0,-0.45454545454545453,-0.6666666666666666,0.15151515151515152,0.030303030303030304
321,2019-04-06,Huddersfield,Leicester,1,4,A,18,42,59,43,0.42424242424242425,1.3333333333333333,L,L,L,L,W,W,W,W,L,W,3,12,33.0,-1,1,-1.2424242424242424,-0.030303030303030304,-0.9090909090909091,-0.2727272727272727
322,2019-04-06,Newcastle,Crystal Palace,0,1,A,31,38,42,43,1.0606060606060606,1.0909090909090908,L,D,W,L,W,L,W,L,W,L,7,6,33.0,0,0,-0.3333333333333333,-0.15151515151515152,-0.030303030303030304,0.030303030303030304
323,2019-04-07,Everton,Arsenal,1,0,H,45,65,42,40,1.303030303030303,1.9090909090909092,W,W,L,D,W,L,W,W,D,W,10,10,33.0,0,0,0.09090909090909091,0.7575757575757576,-0.6060606060606061,0.0
324,2019-04-08,Chelsea,West Ham,2,0,H,55,41,34,48,1.9090909090909092,1.2727272727272727,W,W,L,D,W,L,W,L,W,L,10,6,33.0,0,0,0.6363636363636364,-0.21212121212121213,0.6363636363636364,0.12121212121212122
325,2019-04-12,Leicester,Newcastle,0,1,A,42,31,43,42,1.3333333333333333,1.0606060606060606,W,W,W,L,W,L,D,W,L,W,12,7,33.0,1,0,-0.030303030303030304,-0.3333333333333333,0.2727272727272727,0.15151515151515152
326,2019-04-13,Brighton,Bournemouth,0,5,A,32,43,51,58,1.0,1.1515151515151516,L,L,L,W,W,L,D,W,L,L,6,4,33.0,-1,0,-0.5757575757575758,-0.45454545454545453,-0.15151515151515152,0.06060606060606061
327,2019-04-13,Burnley,Cardiff,2,0,H,37,28,59,61,1.0,0.8484848484848485,W,L,L,L,L,L,L,W,L,L,3,3,33.0,0,0,-0.6666666666666666,-1.0,0.15151515151515152,0.0
328,2019-04-13,Fulham,Everton,2,0,H,29,45,72,42,0.5151515151515151,1.303030303030303,L,L,L,L,L,W,W,L,D,W,0,10,33.0,-1,0,-1.303030303030303,0.09090909090909091,-0.7878787878787878,-0.30303030303030304
329,2019-04-13,Man United,West Ham,2,1,H,61,41,43,48,1.8484848484848484,1.2727272727272727,L,W,L,W,W,L,W,L,W,L,9,6,33.0,0,0,0.5454545454545454,-0.21212121212121213,0.5757575757575758,0.09090909090909091
330,2019-04-13,Southampton,Wolves,3,1,H,39,41,54,42,1.0588235294117647,1.3823529411764706,W,L,W,W,L,L,W,L,D,W,9,7,34.0,0,0,-0.4411764705882353,-0.029411764705882353,-0.3235294117647059,0.058823529411764705
331,2019-04-13,Tottenham,Huddersfield,4,0,H,64,19,34,63,1.9705882352941178,0.4117647058823529,W,W,L,L,D,L,L,L,L,L,7,0,34.0,0,-1,0.8823529411764706,-1.2941176470588236,1.5588235294117647,0.20588235294117646
332,2019-04-14,Crystal Palace,Man City,1,3,A,39,86,43,22,1.1470588235294117,2.4411764705882355,W,L,W,L,W,W,W,W,W,W,9,15,34.0,0,1,-0.11764705882352941,1.8823529411764706,-1.2941176470588236,-0.17647058823529413
333,2019-04-14,Liverpool,Chelsea,2,0,H,75,57,20,34,2.411764705882353,1.9411764705882353,W,W,W,W,D,W,W,W,L,D,13,10,34.0,1,1,1.6176470588235294,0.6764705882352942,0.47058823529411764,0.08823529411764706
334,2019-04-15,Watford,Arsenal,0,1,A,47,66,48,40,1.3529411764705883,1.9411764705882353,L,W,L,L,W,W,L,W,W,D,6,10,34.0,0,0,-0.029411764705882353,0.7647058823529411,-0.5882352941176471,-0.11764705882352941
335,2019-04-16,Brighton,Cardiff,0,2,A,32,28,53,63,0.9705882352941176,0.8235294117647058,L,L,L,L,W,L,L,L,W,L,3,3,34.0,-1,-1,-0.6176470588235294,-1.0294117647058822,0.14705882352941177,0.0
336,2019-04-20,Bournemouth,Fulham,0,1,A,44,30,61,76,1.1176470588235294,0.5,L,L,D,W,L,L,L,L,L,L,4,0,34.0,0,-1,-0.5,-1.3529411764705883,0.6176470588235294,0.11764705882352941
337,2019-04-20,Huddersfield,Watford,1,2,A,19,47,63,48,0.4117647058823529,1.3529411764705883,L,L,L,L,L,L,W,L,L,W,0,6,34.0,-1,0,-1.2941176470588236,-0.029411764705882353,-0.9411764705882353,-0.17647058823529413
338,2019-04-20,Man City,Tottenham,1,0,H,86,64,22,34,2.4411764705882355,1.9705882352941178,W,W,W,W,W,W,W,L,L,D,15,7,34.0,1,0,1.8823529411764706,0.8823529411764706,0.47058823529411764,0.23529411764705882
339,2019-04-20,Newcastle,Southampton,3,1,H,31,39,43,54,1.0294117647058822,1.0588235294117647,L,L,D,W,L,W,L,W,W,L,4,9,34.0,0,0,-0.35294117647058826,-0.4411764705882353,-0.029411764705882353,-0.14705882352941177
340,2019-04-20,West Ham,Leicester,2,2,D,42,46,52,45,1.2,1.3428571428571427,L,L,L,W,L,L,W,W,W,W,3,12,35.0,-1,0,-0.2857142857142857,0.02857142857142857,-0.14285714285714285,-0.2571428571428571
341,2019-04-20,Wolves,Brighton,0,0,D,41,32,42,53,1.3714285714285714,0.9714285714285714,D,L,W,L,D,D,L,L,L,L,5,1,35.0,0,0,-0.02857142857142857,-0.6,0.4,0.11428571428571428
342,2019-04-21,Arsenal,Crystal Palace,2,3,A,68,40,43,46,1.8857142857142857,1.1142857142857143,L,W,L,W,W,L,W,L,W,L,9,6,35.0,0,0,0.7142857142857143,-0.17142857142857143,0.7714285714285715,0.08571428571428572
343,2019-04-21,Cardiff,Liverpool,0,2,A,30,77,63,20,0.8857142857142857,2.4285714285714284,W,L,L,L,W,W,W,W,W,W,6,15,35.0,0,1,-0.9428571428571428,1.6285714285714286,-1.542857142857143,-0.2571428571428571
344,2019-04-21,Everton,Man United,4,0,H,46,63,44,48,1.3142857142857143,1.8285714285714285,L,W,W,W,L,L,W,L,W,L,9,6,35.0,0,0,0.05714285714285714,0.42857142857142855,-0.5142857142857142,0.08571428571428572
345,2019-04-22,Chelsea,Burnley,2,2,D,57,42,36,60,1.8857142857142857,1.1142857142857143,L,W,W,W,L,W,W,W,L,L,9,9,35.0,0,1,0.6,-0.5142857142857142,0.7714285714285715,0.0
346,2019-04-23,Tottenham,Brighton,1,0,H,64,32,35,53,1.9142857142857144,0.9714285714285714,L,W,W,L,L,D,L,L,L,L,6,1,35.0,0,0,0.8285714285714286,-0.6,0.9428571428571428,0.14285714285714285
347,2019-04-23,Watford,Southampton,1,1,D,49,40,49,57,1.4,1.0285714285714285,W,L,W,L,L,L,W,L,W,W,6,9,35.0,0,0,0.0,-0.4857142857142857,0.37142857142857144,-0.08571428571428572
348,2019-04-24,Man United,Man City,0,2,A,63,87,48,22,1.8285714285714285,2.4571428571428573,L,W,L,W,L,W,W,W,W,W,6,15,35.0,0,1,0.42857142857142855,1.8571428571428572,-0.6285714285714286,-0.2571428571428571
349,2019-04-24,Wolves,Arsenal,3,1,H,41,68,42,43,1.3714285714285714,1.8857142857142857,D,L,W,L,D,L,W,L,W,W,5,9,35.0,0,0,-0.02857142857142857,0.7142857142857143,-0.5142857142857142,-0.11428571428571428
350,2019-04-26,Liverpool,Huddersfield,5,0,H,79,20,20,69,2.4444444444444446,0.3888888888888889,W,W,W,W,W,L,L,L,L,L,15,0,36.0,1,-1,1.6388888888888888,-1.3611111111111112,2.0555555555555554,0.4166666666666667
351,2019-04-27,Brighton,Newcastle,1,1,D,32,35,54,44,0.9444444444444444,1.1388888888888888,L,D,L,L,L,W,W,L,L,D,1,7,36.0,0,0,-0.6111111111111112,-0.25,-0.19444444444444445,-0.16666666666666666
352,2019-04-27,Crystal Palace,Everton,0,0,D,43,50,48,44,1.1666666666666667,1.3611111111111112,W,L,W,L,W,W,L,W,W,W,9,12,36.0,0,0,-0.1388888888888889,0.16666666666666666,-0.19444444444444445,-0.08333333333333333
353,2019-04-27,Fulham,Cardiff,1,0,H,33,30,76,65,0.6388888888888888,0.8611111111111112,W,W,L,L,L,L,W,L,L,L,6,3,36.0,0,0,-1.1944444444444444,-0.9722222222222222,-0.2222222222222222,0.08333333333333333
354,2019-04-27,Southampton,Bournemouth,3,3,D,41,49,58,62,1.0277777777777777,1.1388888888888888,D,L,W,L,W,L,W,L,L,D,7,4,36.0,0,0,-0.4722222222222222,-0.3611111111111111,-0.1111111111111111,0.08333333333333333
355,2019-04-27,Tottenham,West Ham,0,1,A,65,44,35,54,1.9444444444444444,1.1944444444444444,W,L,W,W,L,D,L,L,L,W,9,4,36.0,0,0,0.8333333333333334,-0.2777777777777778,0.75,0.1388888888888889
356,2019-04-27,Watford,Wolves,1,2,A,50,44,50,43,1.3888888888888888,1.4166666666666667,D,W,L,W,L,W,D,L,W,L,7,7,36.0,0,0,0.0,0.027777777777777776,-0.027777777777777776,0.0
357,2019-04-28,Burnley,Man City,0,1,A,44,89,62,22,1.1111111111111112,2.4722222222222223,D,W,W,W,L,W,W,W,W,W,10,15,36.0,0,1,-0.5,1.8611111111111112,-1.3611111111111112,-0.1388888888888889
358,2019-04-28,Leicester,Arsenal,3,0,H,48,69,47,46,1.3333333333333333,1.8333333333333333,D,L,W,W,W,L,L,W,L,W,10,6,36.0,0,0,0.027777777777777776,0.6388888888888888,-0.5,0.1111111111111111
359,2019-04-28,Man United,Chelsea,1,1,D,63,59,50,38,1.7777777777777777,1.8611111111111112,L,L,W,L,W,D,L,W,W,W,6,10,36.0,0,0,0.3611111111111111,0.5833333333333334,-0.08333333333333333,-0.1111111111111111
360,2019-05-03,Everton,Burnley,2,0,H,50,44,44,63,1.3513513513513513,1.0810810810810811,D,W,L,W,W,L,D,W,W,W,10,10,37.0,0,0,0.16216216216216217,-0.5135135135135135,0.2702702702702703,0.0
361,2019-05-04,Bournemouth,Tottenham,1,0,H,52,65,65,36,1.135135135135135,1.8918918918918919,D,L,W,L,L,L,W,L,W,W,4,9,37.0,0,0,-0.35135135135135137,0.7837837837837838,-0.7567567567567568,-0.13513513513513514
362,2019-05-04,Cardiff,Crystal Palace,2,3,A,30,43,66,48,0.8378378378378378,1.162162162162162,L,L,W,L,L,D,W,L,W,L,3,7,37.0,0,0,-0.972972972972973,-0.13513513513513514,-0.32432432432432434,-0.10810810810810811
363,2019-05-04,Newcastle,Liverpool,2,3,A,36,84,45,20,1.135135135135135,2.4594594594594597,D,W,W,L,L,W,W,W,W,W,7,15,37.0,0,1,-0.24324324324324326,1.7297297297297298,-1.3243243243243243,-0.21621621621621623
364,2019-05-04,West Ham,Southampton,3,0,H,45,44,54,61,1.2432432432432432,1.027027027027027,W,D,L,L,L,D,D,L,W,L,4,5,37.0,0,0,-0.24324324324324326,-0.4594594594594595,0.21621621621621623,-0.02702702702702703
365,2019-05-04,Wolves,Fulham,1,0,H,46,34,44,76,1.4594594594594594,0.7027027027027027,W,W,D,L,W,W,W,W,L,L,10,9,37.0,0,1,0.05405405405405406,-1.135135135135135,0.7567567567567568,0.02702702702702703
366,2019-05-05,Arsenal,Brighton,1,1,D,69,33,49,55,1.7837837837837838,0.9459459459459459,L,L,L,W,L,D,L,D,L,L,3,2,37.0,-1,0,0.5405405405405406,-0.5945945945945946,0.8378378378378378,0.02702702702702703
367,2019-05-05,Chelsea,Watford,3,0,H,60,51,39,52,1.837837837837838,1.3513513513513513,D,D,L,W,W,L,D,W,L,W,8,7,37.0,0,0,0.5675675675675675,-0.02702702702702703,0.4864864864864865,0.02702702702702703
368,2019-05-05,Huddersfield,Man United,1,1,D,20,64,74,51,0.3783783783783784,1.7567567567567568,L,L,L,L,L,D,L,L,W,L,0,4,37.0,-1,0,-1.4594594594594594,0.35135135135135137,-1.3783783783783783,-0.10810810810810811
369,2019-05-06,Man City,Leicester,1,0,H,90,51,22,47,2.4864864864864864,1.3783783783783783,W,W,W,W,W,W,D,L,W,W,15,10,37.0,1,0,1.837837837837838,0.10810810810810811,1.1081081081081081,0.13513513513513514
370,2019-05-12,Brighton,Man City,1,4,A,34,91,56,22,0.9473684210526315,2.5,D,D,L,D,L,W,W,W,W,W,3,15,38.0,0,1,-0.5789473684210527,1.8157894736842106,-1.5526315789473684,-0.3157894736842105
371,2019-05-12,Burnley,Arsenal,1,3,A,44,70,65,50,1.0526315789473684,1.763157894736842,L,L,D,W,W,D,L,L,L,W,7,4,38.0,0,0,-0.5526315789473685,0.5263157894736842,-0.7105263157894737,0.07894736842105263
372,2019-05-12,Crystal Palace,Bournemouth,5,3,H,46,53,50,65,1.2105263157894737,1.1842105263157894,W,D,W,L,W,W,D,L,W,L,10,7,38.0,0,0,-0.10526315789473684,-0.3157894736842105,0.02631578947368421,0.07894736842105263
373,2019-05-12,Fulham,Newcastle,0,4,A,34,38,77,48,0.6842105263157895,1.105263157894737,L,W,W,W,L,L,D,W,W,L,9,7,38.0,0,0,-1.131578947368421,-0.2631578947368421,-0.42105263157894735,0.05263157894736842
374,2019-05-12,Leicester,Chelsea,0,0,D,51,63,48,39,1.3421052631578947,1.868421052631579,L,W,D,L,W,W,D,D,L,W,7,8,38.0,0,0,0.07894736842105263,0.631578947368421,-0.5263157894736842,-0.02631578947368421
375,2019-05-12,Liverpool,Wolves,2,0,H,87,47,22,44,2.473684210526316,1.5,W,W,W,W,W,W,W,W,D,L,15,10,38.0,1,1,1.7105263157894737,0.07894736842105263,0.9736842105263158,0.13157894736842105
376,2019-05-12,Man United,Cardiff,0,2,A,65,32,52,69,1.736842105263158,0.8157894736842105,D,D,L,L,W,L,L,L,W,L,5,3,38.0,0,-1,0.34210526315789475,-0.9736842105263158,0.9210526315789473,0.05263157894736842
377,2019-05-12,Southampton,Huddersfield,1,1,D,44,21,64,75,1.0,0.39473684210526316,L,D,D,L,W,D,L,L,L,L,5,1,38.0,0,0,-0.5263157894736842,-1.4210526315789473,0.6052631578947368,0.10526315789473684
378,2019-05-12,Tottenham,Everton,2,2,D,65,52,37,44,1.8421052631578947,1.394736842105263,L,L,W,L,W,W,D,W,L,W,6,10,38.0,0,0,0.7368421052631579,0.21052631578947367,0.4473684210526316,-0.10526315789473684
379,2019-05-12,Watford,West Ham,1,4,A,51,48,55,54,1.3157894736842106,1.2894736842105263,L,L,D,W,L,W,W,D,L,L,4,7,38.0,0,0,-0.10526315789473684,-0.15789473684210525,0.02631578947368421,-0.07894736842105263
380,2019-08-09,Liverpool,Norwich,4,1,H,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,1.0,0,0,0.0,0.0,0.0,0.0
381,2019-08-10,West Ham,Man City,0,5,A,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,1.0,0,0,0.0,0.0,0.0,0.0
382,2019-08-10,Bournemouth,Sheffield United,1,1,D,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,1.0,0,0,0.0,0.0,0.0,0.0
383,2019-08-10,Burnley,Southampton,3,0,H,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,1.0,0,0,0.0,0.0,0.0,0.0
384,2019-08-10,Crystal Palace,Everton,0,0,D,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,1.0,0,0,0.0,0.0,0.0,0.0
385,2019-08-10,Watford,Brighton,0,3,A,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,1.0,0,0,0.0,0.0,0.0,0.0
386,2019-08-10,Tottenham,Aston Villa,3,1,H,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,1.0,0,0,0.0,0.0,0.0,0.0
387,2019-08-11,Leicester,Wolves,0,0,D,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,1.0,0,0,0.0,0.0,0.0,0.0
388,2019-08-11,Newcastle,Arsenal,0,1,A,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,1.0,0,0,0.0,0.0,0.0,0.0
389,2019-08-11,Man United,Chelsea,4,0,H,0,0,0,0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,1.0,0,0,0.0,0.0,0.0,0.0
390,2019-08-17,Arsenal,Burnley,2,1,H,1,3,0,0,1.5,1.5,W,M,M,M,M,W,M,M,M,M,3,3,2.0,0,0,0.5,1.5,0.0,0.0
391,2019-08-17,Aston Villa,Bournemouth,1,2,A,1,1,3,1,0.0,0.5,L,M,M,M,M,D,M,M,M,M,0,1,2.0,0,0,-1.0,0.0,-0.5,-0.5
392,2019-08-17,Brighton,West Ham,1,1,D,3,0,0,5,1.5,0.0,W,M,M,M,M,L,M,M,M,M,3,0,2.0,0,0,1.5,-2.5,1.5,1.5
393,2019-08-17,Everton,Watford,1,0,H,0,0,0,3,0.5,0.0,D,M,M,M,M,L,M,M,M,M,1,0,2.0,0,0,0.0,-1.5,0.5,0.5
394,2019-08-17,Norwich,Newcastle,3,1,H,1,0,4,1,0.0,0.0,L,M,M,M,M,L,M,M,M,M,0,0,2.0,0,0,-1.5,-0.5,0.0,0.0
395,2019-08-17,Southampton,Liverpool,1,2,A,0,4,3,1,0.0,1.5,L,M,M,M,M,W,M,M,M,M,0,3,2.0,0,0,-1.5,1.5,-1.5,-1.5
396,2019-08-17,Man City,Tottenham,2,2,D,5,3,0,1,1.5,1.5,W,M,M,M,M,W,M,M,M,M,3,3,2.0,0,0,2.5,1.0,0.0,0.0
397,2019-08-18,Sheffield United,Crystal Palace,1,0,H,1,0,1,0,0.5,0.5,D,M,M,M,M,D,M,M,M,M,1,1,2.0,0,0,0.0,0.0,0.0,0.0
398,2019-08-18,Chelsea,Leicester,1,1,D,0,0,4,0,0.0,0.5,L,M,M,M,M,D,M,M,M,M,0,1,2.0,0,0,-2.0,0.0,-0.5,-0.5
399,2019-08-19,Wolves,Man United,1,1,D,0,4,0,0,0.5,1.5,D,M,M,M,M,W,M,M,M,M,1,3,2.0,0,0,0.0,2.0,-1.0,-1.0
400,2019-08-23,Aston Villa,Everton,2,0,H,2,1,5,0,0.0,1.3333333333333333,L,L,M,M,M,W,D,M,M,M,0,4,3.0,0,0,-1.0,0.3333333333333333,-1.3333333333333333,-1.3333333333333333
401,2019-08-24,Norwich,Chelsea,2,3,A,4,1,5,5,1.0,0.3333333333333333,W,L,M,M,M,D,L,M,M,M,3,1,3.0,0,0,-0.3333333333333333,-1.3333333333333333,0.6666666666666666,0.6666666666666666
