,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTFP,ATFP,MaW,HTstreak,ATstreak,HTGD,ATGD,DiffPts,DiffFormPts
266,2019-02-23,Newcastle,Huddersfield,2,0,H,22,14,34,48,0.9615384615384616,0.4230769230769231,D,L,W,W,L,L,L,L,L,D,7,1,27.0,0,-1,-0.46153846153846156,-1.3076923076923077,0.5384615384615384,6
267,2019-02-24,Arsenal,Southampton,2,0,H,53,28,37,44,1.9230769230769231,0.9230769230769231,W,L,W,W,L,L,D,D,W,W,9,8,27.0,0,0,0.6153846153846154,-0.6153846153846154,1.0,1
268,2019-02-24,Man United,Liverpool,0,0,D,52,59,35,15,1.9615384615384615,2.5,W,W,D,W,W,W,D,D,W,W,13,11,27.0,0,0,0.6538461538461539,1.6923076923076923,-0.5384615384615384,2
269,2019-02-26,Cardiff,Everton,0,3,A,24,36,47,38,0.9615384615384616,1.2692307692307692,W,W,L,L,D,L,L,W,L,W,7,6,27.0,0,0,-0.8846153846153846,-0.07692307692307693,-0.3076923076923077,1
270,2019-02-26,Huddersfield,Wolves,1,0,H,14,35,50,34,0.4074074074074074,1.4814814814814814,L,L,L,L,L,D,D,W,W,W,0,11,28.0,-1,0,-1.3333333333333333,0.037037037037037035,-1.0740740740740742,-11
271,2019-02-26,Leicester,Brighton,2,1,H,32,29,38,41,1.1851851851851851,1.0,L,L,L,D,L,L,L,D,L,L,1,1,28.0,-1,0,-0.2222222222222222,-0.4444444444444444,0.18518518518518517,0
272,2019-02-26,Newcastle,Burnley,2,0,H,24,31,34,48,1.037037037037037,1.1111111111111112,W,D,L,W,W,W,W,D,D,D,10,9,28.0,0,0,-0.37037037037037035,-0.6296296296296297,-0.07407407407407407,1
273,2019-02-27,Arsenal,Bournemouth,5,1,H,55,38,37,48,1.962962962962963,1.2592592592592593,W,W,L,W,W,D,L,L,W,W,12,7,28.0,0,0,0.6666666666666666,-0.37037037037037035,0.7037037037037037,5
274,2019-02-27,Chelsea,Tottenham,2,0,H,47,55,29,27,1.962962962962963,2.2222222222222223,W,L,W,L,L,L,W,W,W,W,6,12,28.0,0,0,0.6666666666666666,1.037037037037037,-0.25925925925925924,-6
275,2019-02-27,Crystal Palace,Man United,1,3,A,31,52,35,35,1.1111111111111112,1.9259259259259258,W,D,W,D,L,D,W,W,D,W,8,11,28.0,0,0,-0.14814814814814814,0.6296296296296297,-0.8148148148148148,-3
276,2019-02-27,Liverpool,Watford,5,0,H,59,39,15,35,2.4444444444444446,1.4814814814814814,D,W,D,D,W,W,W,D,L,D,9,8,28.0,0,0,1.6296296296296295,0.14814814814814814,0.9629629629629629,1
277,2019-02-27,Man City,West Ham,1,0,H,74,35,20,40,2.4074074074074074,1.3333333333333333,W,W,W,L,W,W,D,D,L,L,12,5,28.0,1,0,2.0,-0.18518518518518517,1.0740740740740742,7
278,2019-02-27,Southampton,Fulham,2,0,H,28,26,46,61,0.8888888888888888,0.6296296296296297,L,L,D,D,W,L,L,L,W,L,5,3,28.0,0,-1,-0.6666666666666666,-1.2962962962962963,0.25925925925925924,2
279,2019-03-02,Bournemouth,Man City,0,1,A,38,74,48,20,1.2592592592592593,2.4074074074074074,D,L,L,W,W,W,W,W,L,W,7,12,28.0,0,1,-0.37037037037037035,2.0,-1.1481481481481481,-5
280,2019-03-02,Brighton,Huddersfield,1,0,H,30,15,41,50,1.0714285714285714,0.5,W,L,L,D,L,W,L,L,L,L,4,3,29.0,0,0,-0.39285714285714285,-1.25,0.5714285714285714,1
281,2019-03-02,Burnley,Crystal Palace,1,3,A,31,32,50,38,1.0714285714285714,1.0714285714285714,L,W,W,D,D,L,W,D,W,D,8,8,29.0,0,0,-0.6785714285714286,-0.21428571428571427,0.0,0
282,2019-03-02,Man United,Southampton,3,2,H,55,30,36,46,1.9642857142857142,0.9642857142857143,W,D,W,W,D,W,L,L,D,D,11,5,29.0,0,0,0.6785714285714286,-0.5714285714285714,1.0,6
283,2019-03-02,Tottenham,Arsenal,1,1,D,55,60,29,38,2.142857142857143,2.0,L,L,W,W,W,W,W,W,L,W,9,12,29.0,0,1,0.9285714285714286,0.7857142857142857,0.14285714285714285,-3
284,2019-03-02,West Ham,Newcastle,2,0,H,35,26,41,34,1.2857142857142858,1.1071428571428572,L,W,D,D,L,W,W,D,L,W,5,10,29.0,0,0,-0.21428571428571427,-0.2857142857142857,0.17857142857142858,-5
285,2019-03-02,Wolves,Cardiff,2,0,H,35,25,35,55,1.4285714285714286,0.8928571428571429,L,D,D,W,W,L,L,W,W,L,8,6,29.0,0,0,0.0,-1.0714285714285714,0.5357142857142857,2
286,2019-03-03,Everton,Liverpool,0,0,D,39,64,39,15,1.2857142857142858,2.4642857142857144,W,L,L,L,W,W,D,W,D,D,6,9,29.0,0,0,0.0,1.75,-1.1785714285714286,-3
287,2019-03-03,Fulham,Chelsea,1,2,A,26,49,63,30,0.6071428571428571,2.0,L,L,L,L,W,W,W,L,W,L,3,9,29.0,-1,0,-1.3214285714285714,0.6785714285714286,-1.3928571428571428,-6
288,2019-03-03,Watford,Leicester,2,1,H,39,34,40,39,1.4285714285714286,1.25,L,W,W,D,L,W,L,L,L,D,7,4,29.0,0,0,-0.03571428571428571,-0.17857142857142858,0.17857142857142858,3
289,2019-03-09,Cardiff,West Ham,2,0,H,25,35,55,41,0.8928571428571429,1.2857142857142858,L,L,W,W,L,L,W,D,D,L,6,5,29.0,0,0,-1.0714285714285714,-0.21428571428571427,-0.39285714285714285,1
290,2019-03-09,Crystal Palace,Brighton,1,2,A,35,32,39,42,1.1379310344827587,1.1379310344827587,W,L,W,D,W,W,W,L,L,D,10,7,30.0,0,0,-0.13793103448275862,-0.3448275862068966,0.0,3
291,2019-03-09,Huddersfield,Bournemouth,0,2,A,15,39,51,54,0.4827586206896552,1.1724137931034482,L,W,L,L,L,L,L,D,L,L,3,1,30.0,0,0,-1.2413793103448276,-0.5172413793103449,-0.6896551724137931,2
292,2019-03-09,Leicester,Fulham,3,1,H,35,27,41,65,1.206896551724138,0.5862068965517241,L,W,L,L,L,L,L,L,L,L,3,0,30.0,0,-1,-0.20689655172413793,-1.3103448275862069,0.6206896551724138,3
293,2019-03-09,Man City,Watford,3,1,H,76,41,20,41,2.4482758620689653,1.4827586206896552,W,W,W,W,W,W,L,W,W,D,15,10,30.0,1,0,1.9310344827586208,0.0,0.9655172413793104,5
294,2019-03-09,Newcastle,Everton,3,2,H,26,39,36,39,1.0689655172413792,1.2758620689655173,L,W,W,D,L,D,W,L,L,L,7,4,30.0,0,0,-0.3448275862068966,0.0,-0.20689655172413793,3
295,2019-03-09,Southampton,Tottenham,2,1,H,32,56,49,30,0.9310344827586207,2.103448275862069,L,W,L,L,D,D,L,L,W,W,4,7,30.0,0,0,-0.5862068965517241,0.896551724137931,-1.1724137931034482,-3
296,2019-03-10,Arsenal,Man United,2,0,H,61,58,39,38,1.9655172413793103,2.0,D,W,W,W,L,W,W,D,W,W,10,13,30.0,0,0,0.7586206896551724,0.6896551724137931,-0.034482758620689655,-3
297,2019-03-10,Chelsea,Wolves,1,1,D,50,37,31,35,1.9655172413793103,1.4827586206896552,D,W,W,L,W,W,L,D,D,W,10,8,30.0,0,0,0.6551724137931034,0.06896551724137931,0.4827586206896552,2
298,2019-03-10,Liverpool,Burnley,4,2,H,64,32,15,53,2.413793103448276,1.0344827586206897,D,W,D,W,D,L,L,W,W,D,9,7,30.0,0,0,1.6896551724137931,-0.7241379310344828,1.3793103448275863,2
299,2019-03-16,Bournemouth,Newcastle,2,2,D,39,26,54,36,1.1724137931034482,1.0689655172413792,L,L,D,L,L,L,W,W,D,L,1,7,30.0,0,0,-0.5172413793103449,-0.3448275862068966,0.10344827586206896,-6
300,2019-03-16,Burnley,Leicester,1,2,A,34,38,57,42,1.0,1.2666666666666666,L,L,L,W,W,W,L,W,L,L,6,6,31.0,-1,0,-0.7666666666666667,-0.13333333333333333,-0.26666666666666666,0
301,2019-03-16,West Ham,Huddersfield,4,3,H,37,15,43,53,1.3,0.4666666666666667,L,W,L,W,D,L,L,W,L,L,7,3,31.0,0,0,-0.2,-1.2666666666666666,0.8333333333333334,4
302,2019-03-17,Everton,Chelsea,2,0,H,41,50,42,33,1.2333333333333334,1.9,L,D,W,L,L,L,D,W,W,L,4,7,31.0,0,0,-0.03333333333333333,0.5666666666666667,-0.6666666666666666,-3
303,2019-03-17,Fulham,Liverpool,1,2,A,28,68,68,17,0.5666666666666667,2.433333333333333,L,L,L,L,L,W,D,W,D,W,0,11,31.0,-1,0,-1.3333333333333333,1.7,-1.8666666666666667,-11
304,2019-03-30,Brighton,Southampton,0,1,A,32,34,43,50,1.1,1.0,L,W,W,L,L,W,L,W,L,L,6,6,31.0,0,0,-0.36666666666666664,-0.5333333333333333,0.1,0
305,2019-03-30,Burnley,Wolves,2,0,H,34,38,57,36,1.0,1.4666666666666666,L,L,L,W,W,D,W,L,D,D,6,6,31.0,-1,0,-0.7666666666666667,0.06666666666666667,-0.4666666666666667,0
306,2019-03-30,Crystal Palace,Huddersfield,2,0,H,36,15,41,53,1.1,0.4666666666666667,L,W,L,W,D,L,L,W,L,L,7,3,31.0,0,0,-0.16666666666666666,-1.2666666666666666,0.6333333333333333,4
307,2019-03-30,Fulham,Man City,0,2,A,28,79,68,21,0.5666666666666667,2.466666666666667,L,L,L,L,L,W,W,W,W,W,0,15,31.0,-1,1,-1.3333333333333333,1.9333333333333333,-1.9,-15
308,2019-03-30,Leicester,Bournemouth,2,0,H,38,41,42,54,1.2666666666666666,1.2333333333333334,W,L,W,L,L,W,L,L,D,L,6,4,31.0,0,0,-0.13333333333333333,-0.43333333333333335,0.03333333333333333,2
309,2019-03-30,Man United,Watford,2,1,H,58,42,40,44,1.9333333333333333,1.4333333333333333,L,W,W,D,W,L,W,L,W,W,10,9,31.0,0,0,0.6,-0.06666666666666667,0.5,1
310,2019-03-30,West Ham,Everton,0,2,A,41,43,46,42,1.3548387096774193,1.2903225806451613,W,L,W,L,W,W,L,D,W,L,9,7,32.0,0,0,-0.16129032258064516,0.03225806451612903,0.06451612903225806,2
311,2019-03-31,Cardiff,Chelsea,1,2,A,28,52,59,34,0.9032258064516129,1.935483870967742,L,W,L,L,L,W,L,D,W,W,3,10,32.0,0,0,-1.0,0.5806451612903226,-1.032258064516129,-7
312,2019-03-31,Liverpool,Tottenham,2,1,H,70,58,18,34,2.4516129032258065,1.967741935483871,W,W,D,W,D,L,L,D,L,L,11,1,32.0,0,0,1.6774193548387097,0.7741935483870968,0.4838709677419355,10
313,2019-04-01,Arsenal,Newcastle,2,0,H,65,31,39,40,2.032258064516129,1.1290322580645162,W,W,D,W,W,D,W,L,W,W,13,10,32.0,0,0,0.8387096774193549,-0.2903225806451613,0.9032258064516129,3
314,2019-04-02,Watford,Fulham,4,1,H,43,29,46,70,1.3870967741935485,0.5483870967741935,L,L,W,L,W,L,L,L,L,L,6,0,32.0,0,-1,-0.0967741935483871,-1.3225806451612903,0.8387096774193549,6
315,2019-04-02,Wolves,Man United,2,1,H,38,60,38,41,1.4193548387096775,1.967741935483871,L,D,W,L,D,W,L,W,W,D,5,10,32.0,0,0,0.0,0.6129032258064516,-0.5483870967741935,-5
316,2019-04-03,Chelsea,Brighton,3,0,H,52,32,34,46,1.935483870967742,1.064516129032258,W,L,D,W,W,L,L,W,W,L,10,6,32.0,0,0,0.5806451612903226,-0.45161290322580644,0.8709677419354839,4
317,2019-04-03,Man City,Cardiff,2,0,H,81,28,21,59,2.4838709677419355,0.9032258064516129,W,W,W,W,W,L,W,L,L,L,15,3,32.0,1,0,1.935483870967742,-1.0,1.5806451612903225,12
318,2019-04-03,Tottenham,Crystal Palace,2,0,H,58,38,34,41,1.967741935483871,1.1612903225806452,L,L,D,L,L,W,L,W,L,W,1,9,32.0,0,0,0.7741935483870968,-0.0967741935483871,0.8064516129032258,-8
319,2019-04-05,Southampton,Liverpool,1,3,A,35,70,50,18,1.064516129032258,2.4516129032258065,W,W,L,W,L,W,W,D,W,D,9,11,32.0,0,0,-0.4838709677419355,1.6774193548387097,-1.3870967741935485,-2
320,2019-04-06,Bournemouth,Burnley,1,3,A,43,37,58,59,1.1875,1.03125,L,D,W,L,L,W,L,L,L,L,4,3,33.0,0,0,-0.46875,-0.6875,0.15625,1
321,2019-04-06,Huddersfield,Leicester,1,4,A,18,42,59,43,0.4375,1.375,L,L,L,L,W,W,W,W,L,W,3,12,33.0,-1,1,-1.28125,-0.03125,-0.9375,-9
322,2019-04-06,Newcastle,Crystal Palace,0,1,A,31,38,42,43,1.09375,1.125,L,D,W,L,W,L,W,L,W,L,7,6,33.0,0,0,-0.34375,-0.15625,-0.03125,1
323,2019-04-07,Everton,Arsenal,1,0,H,45,65,42,40,1.34375,1.96875,W,W,L,D,W,L,W,W,D,W,10,10,33.0,0,0,0.09375,0.78125,-0.625,0
324,2019-04-08,Chelsea,West Ham,2,0,H,55,41,34,48,1.96875,1.3125,W,W,L,D,W,L,W,L,W,L,10,6,33.0,0,0,0.65625,-0.21875,0.65625,4
325,2019-04-12,Leicester,Newcastle,0,1,A,42,31,43,42,1.375,1.09375,W,W,W,L,W,L,D,W,L,W,12,7,33.0,1,0,-0.03125,-0.34375,0.28125,5
326,2019-04-13,Brighton,Bournemouth,0,5,A,32,43,51,58,1.03125,1.1875,L,L,L,W,W,L,D,W,L,L,6,4,33.0,-1,0,-0.59375,-0.46875,-0.15625,2
327,2019-04-13,Burnley,Cardiff,2,0,H,37,28,59,61,1.03125,0.875,W,L,L,L,L,L,L,W,L,L,3,3,33.0,0,0,-0.6875,-1.03125,0.15625,0
328,2019-04-13,Fulham,Everton,2,0,H,29,45,72,42,0.53125,1.34375,L,L,L,L,L,W,W,L,D,W,0,10,33.0,-1,0,-1.34375,0.09375,-0.8125,-10
329,2019-04-13,Man United,West Ham,2,1,H,61,41,43,48,1.90625,1.3125,L,W,L,W,W,L,W,L,W,L,9,6,33.0,0,0,0.5625,-0.21875,0.59375,3
330,2019-04-13,Southampton,Wolves,3,1,H,39,41,54,42,1.0909090909090908,1.4242424242424243,W,L,W,W,L,L,W,L,D,W,9,7,34.0,0,0,-0.45454545454545453,-0.030303030303030304,-0.3333333333333333,2
331,2019-04-13,Tottenham,Huddersfield,4,0,H,64,19,34,63,2.0303030303030303,0.42424242424242425,W,W,L,L,D,L,L,L,L,L,7,0,34.0,0,-1,0.9090909090909091,-1.3333333333333333,1.606060606060606,7
332,2019-04-14,Crystal Palace,Man City,1,3,A,39,86,43,22,1.1818181818181819,2.515151515151515,W,L,W,L,W,W,W,W,W,W,9,15,34.0,0,1,-0.12121212121212122,1.9393939393939394,-1.3333333333333333,-6
333,2019-04-14,Liverpool,Chelsea,2,0,H,75,57,20,34,2.484848484848485,2.0,W,W,W,W,D,W,W,W,L,D,13,10,34.0,1,1,1.6666666666666667,0.696969696969697,0.48484848484848486,3
334,2019-04-15,Watford,Arsenal,0,1,A,47,66,48,40,1.393939393939394,2.0,L,W,L,L,W,W,L,W,W,D,6,10,34.0,0,0,-0.030303030303030304,0.7878787878787878,-0.6060606060606061,-4
335,2019-04-16,Brighton,Cardiff,0,2,A,32,28,53,63,1.0,0.8484848484848485,L,L,L,L,W,L,L,L,W,L,3,3,34.0,-1,-1,-0.6363636363636364,-1.0606060606060606,0.15151515151515152,0
336,2019-04-20,Bournemouth,Fulham,0,1,A,44,30,61,76,1.1515151515151516,0.5151515151515151,L,L,D,W,L,L,L,L,L,L,4,0,34.0,0,-1,-0.5151515151515151,-1.393939393939394,0.6363636363636364,4
337,2019-04-20,Huddersfield,Watford,1,2,A,19,47,63,48,0.42424242424242425,1.393939393939394,L,L,L,L,L,L,W,L,L,W,0,6,34.0,-1,0,-1.3333333333333333,-0.030303030303030304,-0.9696969696969697,-6
338,2019-04-20,Man City,Tottenham,1,0,H,86,64,22,34,2.515151515151515,2.0303030303030303,W,W,W,W,W,W,W,L,L,D,15,7,34.0,1,0,1.9393939393939394,0.9090909090909091,0.48484848484848486,8
339,2019-04-20,Newcastle,Southampton,3,1,H,31,39,43,54,1.0606060606060606,1.0909090909090908,L,L,D,W,L,W,L,W,W,L,4,9,34.0,0,0,-0.36363636363636365,-0.45454545454545453,-0.030303030303030304,-5
340,2019-04-20,West Ham,Leicester,2,2,D,42,46,52,45,1.2352941176470589,1.3823529411764706,L,L,L,W,L,L,W,W,W,W,3,12,35.0,-1,0,-0.29411764705882354,0.029411764705882353,-0.14705882352941177,-9
341,2019-04-20,Wolves,Brighton,0,0,D,41,32,42,53,1.411764705882353,1.0,D,L,W,L,D,D,L,L,L,L,5,1,35.0,0,0,-0.029411764705882353,-0.6176470588235294,0.4117647058823529,4
342,2019-04-21,Arsenal,Crystal Palace,2,3,A,68,40,43,46,1.9411764705882353,1.1470588235294117,L,W,L,W,W,L,W,L,W,L,9,6,35.0,0,0,0.7352941176470589,-0.17647058823529413,0.7941176470588235,3
343,2019-04-21,Cardiff,Liverpool,0,2,A,30,77,63,20,0.9117647058823529,2.5,W,L,L,L,W,W,W,W,W,W,6,15,35.0,0,1,-0.9705882352941176,1.6764705882352942,-1.588235294117647,-9
344,2019-04-21,Everton,Man United,4,0,H,46,63,44,48,1.3529411764705883,1.8823529411764706,L,W,W,W,L,L,W,L,W,L,9,6,35.0,0,0,0.058823529411764705,0.4411764705882353,-0.5294117647058824,3
345,2019-04-22,Chelsea,Burnley,2,2,D,57,42,36,60,1.9411764705882353,1.1470588235294117,L,W,W,W,L,W,W,W,L,L,9,9,35.0,0,1,0.6176470588235294,-0.5294117647058824,0.7941176470588235,0
346,2019-04-23,Tottenham,Brighton,1,0,H,64,32,35,53,1.9705882352941178,1.0,L,W,W,L,L,D,L,L,L,L,6,1,35.0,0,0,0.8529411764705882,-0.6176470588235294,0.9705882352941176,5
347,2019-04-23,Watford,Southampton,1,1,D,49,40,49,57,1.4411764705882353,1.0588235294117647,W,L,W,L,L,L,W,L,W,W,6,9,35.0,0,0,0.0,-0.5,0.38235294117647056,-3
348,2019-04-24,Man United,Man City,0,2,A,63,87,48,22,1.8823529411764706,2.5294117647058822,L,W,L,W,L,W,W,W,W,W,6,15,35.0,0,1,0.4411764705882353,1.911764705882353,-0.6470588235294118,-9
349,2019-04-24,Wolves,Arsenal,3,1,H,41,68,42,43,1.411764705882353,1.9411764705882353,D,L,W,L,D,L,W,L,W,W,5,9,35.0,0,0,-0.029411764705882353,0.7352941176470589,-0.5294117647058824,-4
350,2019-04-26,Liverpool,Huddersfield,5,0,H,79,20,20,69,2.5142857142857142,0.4,W,W,W,W,W,L,L,L,L,L,15,0,36.0,1,-1,1.6857142857142857,-1.4,2.1142857142857143,15
351,2019-04-27,Brighton,Newcastle,1,1,D,32,35,54,44,0.9714285714285714,1.1714285714285715,L,D,L,L,L,W,W,L,L,D,1,7,36.0,0,0,-0.6285714285714286,-0.2571428571428571,-0.2,-6
352,2019-04-27,Crystal Palace,Everton,0,0,D,43,50,48,44,1.2,1.4,W,L,W,L,W,W,L,W,W,W,9,12,36.0,0,0,-0.14285714285714285,0.17142857142857143,-0.2,-3
353,2019-04-27,Fulham,Cardiff,1,0,H,33,30,76,65,0.6571428571428571,0.8857142857142857,W,W,L,L,L,L,W,L,L,L,6,3,36.0,0,0,-1.2285714285714286,-1.0,-0.22857142857142856,3
354,2019-04-27,Southampton,Bournemouth,3,3,D,41,49,58,62,1.0571428571428572,1.1714285714285715,D,L,W,L,W,L,W,L,L,D,7,4,36.0,0,0,-0.4857142857142857,-0.37142857142857144,-0.11428571428571428,3
355,2019-04-27,Tottenham,West Ham,0,1,A,65,44,35,54,2.0,1.2285714285714286,W,L,W,W,L,D,L,L,L,W,9,4,36.0,0,0,0.8571428571428571,-0.2857142857142857,0.7714285714285715,5
356,2019-04-27,Watford,Wolves,1,2,A,50,44,50,43,1.4285714285714286,1.457142857142857,D,W,L,W,L,W,D,L,W,L,7,7,36.0,0,0,0.0,0.02857142857142857,-0.02857142857142857,0
357,2019-04-28,Burnley,Man City,0,1,A,44,89,62,22,1.1428571428571428,2.5428571428571427,D,W,W,W,L,W,W,W,W,W,10,15,36.0,0,1,-0.5142857142857142,1.9142857142857144,-1.4,-5
358,2019-04-28,Leicester,Arsenal,3,0,H,48,69,47,46,1.3714285714285714,1.8857142857142857,D,L,W,W,W,L,L,W,L,W,10,6,36.0,0,0,0.02857142857142857,0.6571428571428571,-0.5142857142857142,4
359,2019-04-28,Man United,Chelsea,1,1,D,63,59,50,38,1.8285714285714285,1.9142857142857144,L,L,W,L,W,D,L,W,W,W,6,10,36.0,0,0,0.37142857142857144,0.6,-0.08571428571428572,-4
360,2019-05-03,Everton,Burnley,2,0,H,50,44,44,63,1.3888888888888888,1.1111111111111112,D,W,L,W,W,L,D,W,W,W,10,10,37.0,0,0,0.16666666666666666,-0.5277777777777778,0.2777777777777778,0
361,2019-05-04,Bournemouth,Tottenham,1,0,H,52,65,65,36,1.1666666666666667,1.9444444444444444,D,L,W,L,L,L,W,L,W,W,4,9,37.0,0,0,-0.3611111111111111,0.8055555555555556,-0.7777777777777778,-5
362,2019-05-04,Cardiff,Crystal Palace,2,3,A,30,43,66,48,0.8611111111111112,1.1944444444444444,L,L,W,L,L,D,W,L,W,L,3,7,37.0,0,0,-1.0,-0.1388888888888889,-0.3333333333333333,-4
363,2019-05-04,Newcastle,Liverpool,2,3,A,36,84,45,20,1.1666666666666667,2.5277777777777777,D,W,W,L,L,W,W,W,W,W,7,15,37.0,0,1,-0.25,1.7777777777777777,-1.3611111111111112,-8
364,2019-05-04,West Ham,Southampton,3,0,H,45,44,54,61,1.2777777777777777,1.0555555555555556,W,D,L,L,L,D,D,L,W,L,4,5,37.0,0,0,-0.25,-0.4722222222222222,0.2222222222222222,-1
365,2019-05-04,Wolves,Fulham,1,0,H,46,34,44,76,1.5,0.7222222222222222,W,W,D,L,W,W,W,W,L,L,10,9,37.0,0,1,0.05555555555555555,-1.1666666666666667,0.7777777777777778,1
366,2019-05-05,Arsenal,Brighton,1,1,D,69,33,49,55,1.8333333333333333,0.9722222222222222,L,L,L,W,L,D,L,D,L,L,3,2,37.0,-1,0,0.5555555555555556,-0.6111111111111112,0.8611111111111112,1
367,2019-05-05,Chelsea,Watford,3,0,H,60,51,39,52,1.8888888888888888,1.3888888888888888,D,D,L,W,W,L,D,W,L,W,8,7,37.0,0,0,0.5833333333333334,-0.027777777777777776,0.5,1
368,2019-05-05,Huddersfield,Man United,1,1,D,20,64,74,51,0.3888888888888889,1.8055555555555556,L,L,L,L,L,D,L,L,W,L,0,4,37.0,-1,0,-1.5,0.3611111111111111,-1.4166666666666667,-4
369,2019-05-06,Man City,Leicester,1,0,H,90,51,22,47,2.5555555555555554,1.4166666666666667,W,W,W,W,W,W,D,L,W,W,15,10,37.0,1,0,1.8888888888888888,0.1111111111111111,1.1388888888888888,5
370,2019-05-12,Brighton,Man City,1,4,A,34,91,56,22,0.972972972972973,2.5675675675675675,D,D,L,D,L,W,W,W,W,W,3,15,38.0,0,1,-0.5945945945945946,1.864864864864865,-1.5945945945945945,-12
371,2019-05-12,Burnley,Arsenal,1,3,A,44,70,65,50,1.0810810810810811,1.8108108108108107,L,L,D,W,W,D,L,L,L,W,7,4,38.0,0,0,-0.5675675675675675,0.5405405405405406,-0.7297297297297297,3
372,2019-05-12,Crystal Palace,Bournemouth,5,3,H,46,53,50,65,1.2432432432432432,1.2162162162162162,W,D,W,L,W,W,D,L,W,L,10,7,38.0,0,0,-0.10810810810810811,-0.32432432432432434,0.02702702702702703,3
373,2019-05-12,Fulham,Newcastle,0,4,A,34,38,77,48,0.7027027027027027,1.135135135135135,L,W,W,W,L,L,D,W,W,L,9,7,38.0,0,0,-1.162162162162162,-0.2702702702702703,-0.43243243243243246,2
374,2019-05-12,Leicester,Chelsea,0,0,D,51,63,48,39,1.3783783783783783,1.9189189189189189,L,W,D,L,W,W,D,D,L,W,7,8,38.0,0,0,0.08108108108108109,0.6486486486486487,-0.5405405405405406,-1
375,2019-05-12,Liverpool,Wolves,2,0,H,87,47,22,44,2.5405405405405403,1.5405405405405406,W,W,W,W,W,W,W,W,D,L,15,10,38.0,1,1,1.7567567567567568,0.08108108108108109,1.0,5
376,2019-05-12,Man United,Cardiff,0,2,A,65,32,52,69,1.7837837837837838,0.8378378378378378,D,D,L,L,W,L,L,L,W,L,5,3,38.0,0,-1,0.35135135135135137,-1.0,0.9459459459459459,2
377,2019-05-12,Southampton,Huddersfield,1,1,D,44,21,64,75,1.027027027027027,0.40540540540540543,L,D,D,L,W,D,L,L,L,L,5,1,38.0,0,0,-0.5405405405405406,-1.4594594594594594,0.6216216216216216,4
378,2019-05-12,Tottenham,Everton,2,2,D,65,52,37,44,1.8918918918918919,1.4324324324324325,L,L,W,L,W,W,D,W,L,W,6,10,38.0,0,0,0.7567567567567568,0.21621621621621623,0.4594594594594595,-4
379,2019-05-12,Watford,West Ham,1,4,A,51,48,55,54,1.3513513513513513,1.3243243243243243,L,L,D,W,L,W,W,D,L,L,4,7,38.0,0,0,-0.10810810810810811,-0.16216216216216217,0.02702702702702703,-3
380,2019-08-09,Liverpool,Norwich,4,1,H,0,0,0,0,,,M,M,M,M,M,M,M,M,M,M,0,0,1.0,0,0,,,,0
381,2019-08-10,West Ham,Man City,0,5,A,0,0,0,0,,,M,M,M,M,M,M,M,M,M,M,0,0,1.0,0,0,,,,0
382,2019-08-10,Bournemouth,Sheffield United,1,1,D,0,0,0,0,,,M,M,M,M,M,M,M,M,M,M,0,0,1.0,0,0,,,,0
383,2019-08-10,Burnley,Southampton,3,0,H,0,0,0,0,,,M,M,M,M,M,M,M,M,M,M,0,0,1.0,0,0,,,,0
384,2019-08-10,Crystal Palace,Everton,0,0,D,0,0,0,0,,,M,M,M,M,M,M,M,M,M,M,0,0,1.0,0,0,,,,0
385,2019-08-10,Watford,Brighton,0,3,A,0,0,0,0,,,M,M,M,M,M,M,M,M,M,M,0,0,1.0,0,0,,,,0
386,2019-08-10,Tottenham,Aston Villa,3,1,H,0,0,0,0,,,M,M,M,M,M,M,M,M,M,M,0,0,1.0,0,0,,,,0
387,2019-08-11,Leicester,Wolves,0,0,D,0,0,0,0,,,M,M,M,M,M,M,M,M,M,M,0,0,1.0,0,0,,,,0
388,2019-08-11,Newcastle,Arsenal,0,1,A,0,0,0,0,,,M,M,M,M,M,M,M,M,M,M,0,0,1.0,0,0,,,,0
389,2019-08-11,Man United,Chelsea,4,0,H,0,0,0,0,,,M,M,M,M,M,M,M,M,M,M,0,0,1.0,0,0,,,,0
390,2019-08-17,Arsenal,Burnley,2,1,H,1,3,0,0,3.0,3.0,W,M,M,M,M,W,M,M,M,M,3,3,2.0,0,0,1.0,3.0,0.0,0
391,2019-08-17,Aston Villa,Bournemouth,1,2,A,1,1,3,1,0.0,1.0,L,M,M,M,M,D,M,M,M,M,0,1,2.0,0,0,-2.0,0.0,-1.0,-1
392,2019-08-17,Brighton,West Ham,1,1,D,3,0,0,5,3.0,0.0,W,M,M,M,M,L,M,M,M,M,3,0,2.0,0,0,3.0,-5.0,3.0,3
393,2019-08-17,Everton,Watford,1,0,H,0,0,0,3,1.0,0.0,D,M,M,M,M,L,M,M,M,M,1,0,2.0,0,0,0.0,-3.0,1.0,1
394,2019-08-17,Norwich,Newcastle,3,1,H,1,0,4,1,0.0,0.0,L,M,M,M,M,L,M,M,M,M,0,0,2.0,0,0,-3.0,-1.0,0.0,0
395,2019-08-17,Southampton,Liverpool,1,2,A,0,4,3,1,0.0,3.0,L,M,M,M,M,W,M,M,M,M,0,3,2.0,0,0,-3.0,3.0,-3.0,-3
